segment,timestamp_ms,latitude,longitude,altitude,speed,heading,fix_quality,satellites,hdop
1,1774574682063,-33.26585722,138.58127845,421.80,5.514,273.24,GPS,51,0.3400000035762787
1,1774574683103,-33.26585510,138.58121767,421.93,5.614,272.63,GPS,51,0.36000001430511475
1,1774574684061,-33.26585410,138.58116027,422.12,5.660,271.01,GPS,51,0.33000001311302185
1,1774574685107,-33.26585498,138.58111003,422.23,4.974,269.98,GPS,51,0.36000001430511475
1,1774574686079,-33.26585933,138.58106677,422.32,4.401,266.54,GPS,51,0.36000001430511475
1,1774574687123,-33.26586715,138.58103093,422.47,3.773,258.32,GPS,51,0.3400000035762787
1,1774574688087,-33.26587862,138.58100218,422.57,3.230,250.40,GPS,51,0.3400000035762787
1,1774574689107,-33.26589340,138.58098233,422.66,2.739,236.35,GPS,51,0.36000001430511475
1,1774574690064,-33.26590832,138.58097075,422.75,2.272,218.22,GPS,51,0.36000001430511475
1,1774574691108,-33.26592108,138.58096495,422.74,1.747,205.83,GPS,51,0.36000001430511475
1,1774574692061,-33.26593175,138.58096172,422.66,1.325,205.83,GPS,51,0.3499999940395355
1,1774574693108,-33.26594255,138.58095990,422.56,1.165,196.76,GPS,51,0.3499999940395355
1,1774574694058,-33.26595405,138.58095977,422.40,1.320,185.25,GPS,51,0.36000001430511475
1,1774574695104,-33.26596588,138.58096120,422.27,1.307,180.11,GPS,51,0.36000001430511475
1,1774574696058,-33.26598022,138.58096467,422.19,1.396,172.45,GPS,51,0.36000001430511475
1,1774574697104,-33.26599678,138.58097053,422.13,1.859,167.05,GPS,51,0.36000001430511475
1,1774574698057,-33.26601303,138.58097798,422.17,1.936,161.84,GPS,51,0.36000001430511475
1,1774574699101,-33.26602907,138.58098583,422.15,1.931,158.88,GPS,51,0.36000001430511475
1,1774574700062,-33.26604555,138.58099335,422.14,1.943,158.66,GPS,51,0.3499999940395355
1,1774574701107,-33.26606288,138.58099838,422.14,1.994,161.13,GPS,51,0.3499999940395355
1,1774574702070,-33.26608215,138.58099778,422.08,2.032,172.36,GPS,51,0.36000001430511475
1,1774574703106,-33.26610237,138.58099318,422.00,2.296,189.49,GPS,51,0.36000001430511475
1,1774574704061,-33.26612253,138.58098735,421.96,2.305,193.11,GPS,51,0.36000001430511475
1,1774574705104,-33.26614205,138.58098157,421.94,2.327,195.39,GPS,50,0.3499999940395355
1,1774574706064,-33.26616068,138.58097758,421.88,2.219,192.71,GPS,50,0.3400000035762787
1,1774574707107,-33.26617805,138.58097223,421.76,2.067,189.17,GPS,51,0.3499999940395355
1,1774574708063,-33.26619467,138.58096558,421.72,1.972,200.05,GPS,51,0.3400000035762787
1,1774574709105,-33.26621127,138.58095872,421.68,1.961,198.13,GPS,51,0.3499999940395355
1,1774574710061,-33.26622768,138.58095062,421.61,1.946,199.64,GPS,51,0.3400000035762787
1,1774574711101,-33.26624383,138.58094173,421.56,1.987,203.95,GPS,51,0.3499999940395355
1,1774574712067,-33.26626002,138.58093382,421.52,1.961,204.85,GPS,51,0.3400000035762787
1,1774574713100,-33.26627628,138.58092600,421.45,1.956,200.14,GPS,51,0.3799999952316284
1,1774574714057,-33.26629227,138.58091840,421.41,1.921,202.63,GPS,51,0.3499999940395355
1,1774574715109,-33.26630882,138.58091140,421.33,1.923,200.58,GPS,51,0.3700000047683716
1,1774574716059,-33.26632517,138.58090500,421.31,1.952,198.93,GPS,51,0.3499999940395355
1,1774574717104,-33.26634187,138.58089847,421.22,1.914,197.64,GPS,51,0.36000001430511475
1,1774574718067,-33.26635865,138.58089230,421.16,1.955,198.43,GPS,51,0.3400000035762787
1,1774574719112,-33.26637567,138.58088725,421.03,1.961,196.72,GPS,51,0.3400000035762787
1,1774574720066,-33.26639212,138.58088338,421.10,1.975,192.75,GPS,51,0.3199999928474426
1,1774574721108,-33.26640938,138.58087940,421.05,1.946,191.50,GPS,51,0.3400000035762787
1,1774574722064,-33.26642747,138.58087567,421.02,1.982,191.29,GPS,50,0.3499999940395355
1,1774574723104,-33.26644620,138.58087203,421.02,2.110,190.81,GPS,50,0.3499999940395355
1,1774574724066,-33.26646542,138.58086812,421.06,2.146,190.18,GPS,51,0.3499999940395355
1,1774574725104,-33.26648330,138.58086497,421.07,2.188,190.05,GPS,51,0.36000001430511475
1,1774574726062,-33.26650102,138.58086187,421.04,1.888,187.93,GPS,51,0.36000001430511475
1,1774574727108,-33.26651887,138.58085847,421.04,2.062,189.38,GPS,50,0.36000001430511475
1,1774574728061,-33.26653612,138.58085498,420.99,1.988,189.73,GPS,50,0.3499999940395355
1,1774574729107,-33.26655305,138.58085162,420.92,1.905,189.86,GPS,50,0.36000001430511475
1,1774574730063,-33.26657052,138.58084805,420.91,1.890,189.28,GPS,50,0.36000001430511475
1,1774574731104,-33.26658852,138.58084412,420.90,1.984,189.89,GPS,50,0.36000001430511475
1,1774574732060,-33.26660505,138.58084100,420.89,2.079,190.99,GPS,51,0.3700000047683716
1,1774574733108,-33.26661785,138.58083895,420.86,1.690,187.93,GPS,51,0.3799999952316284
1,1774574734063,-33.26662665,138.58083703,420.83,1.225,189.89,GPS,51,0.3700000047683716
1,1774574735103,-33.26663228,138.58083568,420.80,0.816,189.89,GPS,51,0.3700000047683716
1,1774574736065,-33.26663782,138.58083415,420.80,0.541,189.89,GPS,51,0.36000001430511475
1,1774574737108,-33.26664680,138.58083087,420.75,0.772,189.89,GPS,51,0.36000001430511475
1,1774574738064,-33.26666058,138.58082500,420.67,1.350,190.99,GPS,51,0.3799999952316284
1,1774574739105,-33.26667662,138.58081828,420.63,1.902,201.15,GPS,51,0.4000000059604645
1,1774574740056,-33.26669275,138.58081182,420.60,1.927,198.85,GPS,51,0.3799999952316284
1,1774574741099,-33.26670893,138.58080477,420.54,1.897,199.07,GPS,51,0.3799999952316284
1,1774574742055,-33.26672512,138.58079750,420.56,1.946,200.89,GPS,51,0.3799999952316284
1,1774574743104,-33.26674145,138.58079060,420.53,1.935,200.60,GPS,51,0.36000001430511475
1,1774574744060,-33.26675728,138.58078467,420.51,1.937,199.03,GPS,51,0.3700000047683716
1,1774574745117,-33.26677102,138.58078038,420.46,1.837,196.47,GPS,51,0.36000001430511475
1,1774574746061,-33.26678040,138.58077787,420.40,1.399,196.47,GPS,51,0.3799999952316284
1,1774574747104,-33.26678505,138.58077668,420.37,0.819,196.47,GPS,51,0.36000001430511475
1,1774574748068,-33.26678505,138.58077668,420.37,0.296,196.47,GPS,51,0.3499999940395355
1,1774574749108,-33.26678503,138.58077673,420.37,0.023,199.03,GPS,52,0.3499999940395355
1,1774574750070,-33.26678542,138.58077670,420.37,0.021,199.03,GPS,52,0.36000001430511475
1,1774574751109,-33.26679047,138.58077550,420.37,0.110,199.03,GPS,52,0.36000001430511475
1,1774574752061,-33.26680295,138.58077272,420.37,1.032,196.47,GPS,52,0.3799999952316284
1,1774574753115,-33.26681915,138.58077145,420.40,1.738,190.18,GPS,51,0.3199999928474426
1,1774574754083,-33.26683777,138.58077303,420.48,1.919,178.14,GPS,52,0.3199999928474426
1,1774574755111,-33.26686027,138.58077940,420.48,2.326,170.80,GPS,52,0.3400000035762787
1,1774574756076,-33.26688342,138.58079067,420.51,2.784,162.96,GPS,52,0.3400000035762787
1,1774574757113,-33.26690605,138.58080812,420.53,2.726,153.43,GPS,52,0.3499999940395355
1,1774574758080,-33.26692948,138.58083350,420.51,3.230,142.56,GPS,52,0.3400000035762787
1,1774574759108,-33.26695402,138.58086578,420.41,3.782,133.78,GPS,52,0.3400000035762787
1,1774574760065,-33.26697710,138.58090193,420.26,4.273,129.95,GPS,52,0.33000001311302185
1,1774574761110,-33.26699852,138.58093948,420.19,4.173,124.28,GPS,52,0.33000001311302185
1,1774574762069,-33.26701987,138.58097860,420.13,4.285,123.97,GPS,52,0.3400000035762787
1,1774574763112,-33.26704135,138.58101893,420.07,4.399,122.10,GPS,52,0.3400000035762787
1,1774574764066,-33.26706317,138.58105995,420.00,4.484,122.61,GPS,52,0.3400000035762787
1,1774574765108,-33.26708543,138.58110142,419.92,4.549,122.13,GPS,52,0.3400000035762787
1,1774574766067,-33.26710815,138.58114322,419.83,4.599,122.55,GPS,52,0.3499999940395355
1,1774574767106,-33.26713148,138.58118490,419.83,4.644,123.15,GPS,52,0.3400000035762787
1,1774574768062,-33.26715532,138.58122705,419.73,4.677,123.69,GPS,51,0.3499999940395355
1,1774574769110,-33.26718008,138.58126905,419.73,4.794,123.94,GPS,51,0.3499999940395355
1,1774574770065,-33.26720615,138.58130747,419.77,4.760,125.65,GPS,52,0.36000001430511475
1,1774574771117,-33.26723345,138.58133950,419.72,4.436,132.12,GPS,52,0.3499999940395355
1,1774574772069,-33.26726193,138.58136332,420.00,4.069,138.86,GPS,52,0.3100000023841858
1,1774574773124,-33.26729430,138.58138090,419.92,3.923,150.34,GPS,52,0.3400000035762787
1,1774574774079,-33.26733003,138.58139128,419.92,4.031,161.66,GPS,52,0.3400000035762787
1,1774574775124,-33.26736848,138.58139450,419.92,4.192,171.98,GPS,52,0.3700000047683716
1,1774574776068,-33.26740902,138.58139100,420.01,4.405,180.93,GPS,52,0.3499999940395355
1,1774574777118,-33.26745022,138.58138262,420.09,4.553,188.73,GPS,52,0.3400000035762787
1,1774574778071,-33.26749245,138.58137157,420.11,4.695,191.34,GPS,52,0.3499999940395355
1,1774574779105,-33.26753628,138.58135833,420.08,4.928,194.19,GPS,52,0.3499999940395355
1,1774574780066,-33.26758037,138.58134483,420.07,5.069,194.98,GPS,52,0.33000001311302185
1,1774574781115,-33.26762345,138.58133123,420.11,4.992,194.60,GPS,52,0.3400000035762787
1,1774574782063,-33.26766580,138.58131708,420.09,4.873,195.65,GPS,52,0.3499999940395355
1,1774574783113,-33.26770788,138.58130320,419.98,4.864,196.12,GPS,52,0.36000001430511475
1,1774574784069,-33.26774972,138.58128898,419.97,4.832,195.45,GPS,52,0.3400000035762787
1,1774574785114,-33.26779072,138.58127357,419.95,4.792,197.13,GPS,52,0.3799999952316284
1,1774574786059,-33.26783023,138.58125760,419.90,4.729,198.03,GPS,52,0.3700000047683716
1,1774574787116,-33.26786760,138.58124275,419.81,4.539,199.35,GPS,52,0.3499999940395355
1,1774574788075,-33.26790105,138.58123073,419.70,4.214,198.46,GPS,52,0.36000001430511475
1,1774574789121,-33.26793113,138.58122437,419.58,3.591,195.01,GPS,52,0.36000001430511475
1,1774574790097,-33.26795802,138.58122163,419.51,3.241,185.45,GPS,52,0.3499999940395355
1,1774574791114,-33.26798170,138.58121987,419.48,2.753,184.30,GPS,50,0.4000000059604645
1,1774574792087,-33.26800062,138.58121753,419.58,2.542,183.69,GPS,51,0.4000000059604645
1,1774574793124,-33.26801555,138.58121103,419.63,1.705,191.84,GPS,53,0.4000000059604645
1,1774574794054,-33.26803092,138.58120175,419.62,1.856,207.82,GPS,51,0.36000001430511475
1,1774574795099,-33.26804562,138.58119052,419.55,1.864,208.99,GPS,52,0.3700000047683716
1,1774574796062,-33.26805923,138.58117633,419.64,1.917,214.33,GPS,52,0.33000001311302185
1,1774574797112,-33.26807438,138.58116142,419.63,2.182,222.53,GPS,51,0.3700000047683716
1,1774574798072,-33.26809103,138.58114717,419.58,2.197,218.03,GPS,52,0.36000001430511475
1,1774574799123,-33.26810962,138.58113410,419.52,2.282,213.85,GPS,52,0.3499999940395355
1,1774574800082,-33.26813060,138.58112358,419.43,2.383,207.29,GPS,52,0.36000001430511475
1,1774574801127,-33.26815345,138.58111730,419.48,2.582,198.74,GPS,52,0.3499999940395355
1,1774574802066,-33.26817673,138.58111370,419.64,2.583,186.45,GPS,52,0.3700000047683716
1,1774574803125,-33.26820032,138.58110860,419.64,2.633,187.58,GPS,51,0.3799999952316284
1,1774574804106,-33.26822130,138.58109595,420.11,2.684,192.72,GPS,50,0.3400000035762787
1,1774574805324,-33.26823632,138.58107328,420.32,2.729,216.40,GPS,51,0.3700000047683716
1,1774574806293,-33.26824013,138.58104407,420.48,2.750,249.02,GPS,51,0.38999998569488525
1,1774574807347,-33.26823385,138.58101763,420.74,2.748,274.87,GPS,51,0.3799999952316284
1,1774574808079,-33.26822387,138.58099655,420.89,2.441,296.77,GPS,51,0.3700000047683716
1,1774574809123,-33.26821517,138.58098172,421.04,2.045,301.50,GPS,51,0.36000001430511475
1,1774574810069,-33.26821045,138.58097432,421.20,1.223,301.50,GPS,51,0.36000001430511475
1,1774574811126,-33.26821045,138.58097432,421.20,0.408,301.50,GPS,51,0.3199999928474426
1,1774574812065,-33.26820992,138.58097403,421.24,0.006,305.46,GPS,51,0.33000001311302185
1,1774574813120,-33.26820983,138.58097393,421.25,0.008,305.46,GPS,51,0.33000001311302185
1,1774574814066,-33.26820978,138.58097378,421.27,0.007,305.46,GPS,51,0.3199999928474426
1,1774574815109,-33.26820987,138.58097363,421.29,0.008,305.46,GPS,51,0.3100000023841858
1,1774574816064,-33.26820995,138.58097360,421.30,0.005,305.46,GPS,50,0.3199999928474426
1,1774574817116,-33.26820997,138.58097360,421.32,0.009,305.46,GPS,51,0.3100000023841858
1,1774574818067,-33.26821002,138.58097358,421.33,0.010,305.46,GPS,51,0.3100000023841858
1,1774574819115,-33.26820998,138.58097357,421.35,0.007,305.46,GPS,51,0.3100000023841858
1,1774574820067,-33.26820998,138.58097352,421.36,0.005,305.46,GPS,50,0.3100000023841858
1,1774574821113,-33.26821000,138.58097348,421.37,0.006,305.46,GPS,50,0.3199999928474426
1,1774574822063,-33.26821002,138.58097345,421.38,0.004,305.46,GPS,51,0.3499999940395355
1,1774574823118,-33.26821002,138.58097345,421.39,0.006,305.46,GPS,51,0.3199999928474426
1,1774574824069,-33.26821000,138.58097352,421.40,0.007,305.46,GPS,52,0.3199999928474426
1,1774574825114,-33.26821002,138.58097358,421.41,0.009,305.46,GPS,51,0.3499999940395355
1,1774574826070,-33.26820997,138.58097353,421.42,0.004,305.46,GPS,50,0.3199999928474426
1,1774574827108,-33.26820993,138.58097352,421.43,0.008,305.46,GPS,51,0.3199999928474426
1,1774574828068,-33.26820987,138.58097347,421.44,0.005,305.46,GPS,51,0.3199999928474426
1,1774574829120,-33.26820980,138.58097343,421.45,0.003,305.46,GPS,52,0.3199999928474426
1,1774574830062,-33.26820978,138.58097343,421.45,0.006,305.46,GPS,52,0.36000001430511475
1,1774574831110,-33.26820978,138.58097340,421.46,0.008,305.46,GPS,52,0.3199999928474426
1,1774574832067,-33.26820973,138.58097337,421.47,0.008,305.46,GPS,52,0.3199999928474426
1,1774574833116,-33.26820968,138.58097333,421.48,0.004,305.46,GPS,52,0.3199999928474426
1,1774574834066,-33.26820968,138.58097338,421.48,0.005,305.46,GPS,52,0.3400000035762787
1,1774574835114,-33.26820963,138.58097337,421.48,0.007,305.46,GPS,52,0.3499999940395355
1,1774574836063,-33.26820957,138.58097330,421.48,0.002,305.46,GPS,52,0.3400000035762787
1,1774574837106,-33.26820947,138.58097322,421.49,0.003,305.46,GPS,51,0.33000001311302185
1,1774574838072,-33.26820938,138.58097308,421.50,0.004,305.46,GPS,52,0.3199999928474426
1,1774574839113,-33.26820933,138.58097288,421.51,0.004,305.46,GPS,52,0.3199999928474426
1,1774574840064,-33.26820927,138.58097270,421.51,0.007,305.46,GPS,52,0.33000001311302185
1,1774574841112,-33.26820918,138.58097257,421.51,0.006,305.46,GPS,52,0.3199999928474426
1,1774574842078,-33.26820908,138.58097230,421.52,0.004,305.46,GPS,51,0.3199999928474426
1,1774574843110,-33.26820898,138.58097208,421.52,0.008,305.46,GPS,52,0.3199999928474426
1,1774574844067,-33.26820890,138.58097187,421.53,0.005,305.46,GPS,52,0.3199999928474426
